"id","user","body","created_at"
"4559","stupidemotrash","SWIMMMMM","2021-04-20 10:49:56"
"4560","katie99_","YOU GOT THIS YUNO","2021-04-20 10:49:56"
"4561","linkbby","OH GOD","2021-04-20 10:49:56"
"4562","proudlycanadian","sykLaugh sykLaugh sykLaugh","2021-04-20 10:49:56"
"4563","ariellekawash15","I CANT LOOK","2021-04-20 10:49:56"
"4564","saayworld","SWIMMM","2021-04-20 10:49:56"
"4565","beaterboo","sykS sykS sykS sykS sykS","2021-04-20 10:49:56"
"4566","lexxkon","this is it lmao","2021-04-20 10:49:57"
"4567","allison_nn","goooo","2021-04-20 10:49:57"
"4568","jayleighonline","bad bad bad omg sykLaugh","2021-04-20 10:49:57"
"4569","britishstyles666","sykS sykS sykS","2021-04-20 10:49:57"
"4570","carol_0109","SWIMMMNN","2021-04-20 10:49:57"
"4571","yayleen18","LMAOO OH GOD","2021-04-20 10:49:57"
"4572","bunny_bri","Oh Jesus","2021-04-20 10:49:57"
"4573","xtremegamer6","Go go!","2021-04-20 10:49:57"
"4574","awkwardandasian","HE SO SLOW--","2021-04-20 10:49:57"
"4575","alexdianelee","THEYRE SO FAR I CANT","2021-04-20 10:49:58"
"4576","jesuiskat","SWIM","2021-04-20 10:49:58"
"4577","solmedina20","SWIMM","2021-04-20 10:49:58"
"4578","rogueplayer30","dog paddle","2021-04-20 10:49:58"
"4579","xlevi450x","AAAAAAAAAAAAA","2021-04-20 10:49:58"
"4580","josway2","SWIMMMM","2021-04-20 10:49:58"
"4581","johnnymilktea","BACK","2021-04-20 10:49:58"
"4582","lilttlesprout","PLEASEEEE","2021-04-20 10:49:58"
"4583","dadjackz","Lmaooo oh god","2021-04-20 10:49:58"
"4584","james__145","LMAOOOOO","2021-04-20 10:49:58"
"4585","jaeraph","Underrrrr","2021-04-20 10:49:58"
"4586","googie_jjk","go go go","2021-04-20 10:49:58"
"4587","sabrinag36","sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers","2021-04-20 10:49:58"
"4588","dayvoid","sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers","2021-04-20 10:49:59"
"4589","weebsan87","faster faster","2021-04-20 10:49:59"
"4590","victoria0020b","SWIMMM","2021-04-20 10:49:59"
"4591","pixiemoons","YOU GOT THIS!","2021-04-20 10:49:59"
"4592","bunny_bri","Yes","2021-04-20 10:49:59"
"4593","noodlu","the swimming lmao","2021-04-20 10:49:59"
"4594","stupidemotrash","go gog oh go hoooooo","2021-04-20 10:49:59"
"4595","jesuiskat","SWWWIMMM","2021-04-20 10:49:59"
"4596","leocaba11","Swimmmm","2021-04-20 10:50:00"
"4597","snowykil","Just keep swimming","2021-04-20 10:50:00"
"4598","umuhani","OMGGGG","2021-04-20 10:50:00"
"4599","lyxemi","sykS sykS sykS","2021-04-20 10:50:00"
"4600","ughobi","GO GO GO","2021-04-20 10:50:00"
"4601","reiinasf","uh oh","2021-04-20 10:50:01"
"4602","kaylanilv","SWIM YUNO SWIM","2021-04-20 10:50:01"
"4603","erislovespandas","OH JESUS","2021-04-20 10:50:01"
"4604","kamisama221","GOOOO","2021-04-20 10:50:01"
"4605","kathysusername","SWIM YUNO SWIM","2021-04-20 10:50:02"
"4606","kyliesakiya","LMAOOO SO SLOW","2021-04-20 10:50:02"
"4607","teudoong_ow","THIS IS AMAZING HAHAHAHA KEEP GOING DONT STOP","2021-04-20 10:50:02"
"4608","idkusernamemaybe","jesus walks on water","2021-04-20 10:50:02"
"4609","lactoseintolerant1","OH GOD","2021-04-20 10:50:02"
"4610","badaprive","NUST Swim HUST SWIM","2021-04-20 10:50:02"
"4611","aroraaurora","swkimkkuno","2021-04-20 10:50:02"
"4612","katelyn_caa","OH GOD HURT","2021-04-20 10:50:02"
"4613","grim696_420","Under water you do","2021-04-20 10:50:02"
"4614","bunny_bri","Wooo!","2021-04-20 10:50:02"
"4615","stupidemotrash","GOOOOOO","2021-04-20 10:50:02"
"4616","vrovenge","swimkkuno","2021-04-20 10:50:02"
"4617","ellen_needs_to_sleep","sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves sykNerves","2021-04-20 10:50:02"
"4618","siccaro","STRESSSS","2021-04-20 10:50:03"
"4619","jovviii20","KEKW","2021-04-20 10:50:03"
"4620","cashflow125","YOU ARE GOOOD","2021-04-20 10:50:03"
"4621","jesuiskat","SSSSSWWWOM","2021-04-20 10:50:03"
"4622","jenncg","sykS sykS sykS sykS sykS","2021-04-20 10:50:03"
"4623","0912suli","dive","2021-04-20 10:50:04"
"4624","soso_xu","just keep swimmin","2021-04-20 10:50:04"
"4625","sadnessbabes","HAHAHAHHAA","2021-04-20 10:50:04"
"4626","simpkuno321","gooo goo","2021-04-20 10:50:04"
"4627","cashflow125","LETS GOOOO","2021-04-20 10:50:05"
"4628","sabrinag36","sykBells sykBells sykBells sykBells sykBells sykBells sykBells sykBells sykBells sykBells","2021-04-20 10:50:05"
"4629","xxxxxhazelxxxxx","Swimm sykSip","2021-04-20 10:50:05"
"4630","marsalad213","LETS GO YUNOOO!!!","2021-04-20 10:50:05"
"4631","kathysusername","hasBuff hasBuff hasBuff hasBuff","2021-04-20 10:50:05"
"4632","anonymousfish08","CMONNNNNN","2021-04-20 10:50:05"
"4633","dayvoid","lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10","2021-04-20 10:50:05"
"4634","umuhani","sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers","2021-04-20 10:50:06"
"4635","mw_13526","Oh jesus","2021-04-20 10:50:06"
"4636","senpai_chaos","HE DONT SWIM IN DA WATER HE WALKS","2021-04-20 10:50:06"
"4637","yuhagomez21","Swimmm gl govogog","2021-04-20 10:50:06"
"4638","allison_nn","SWIM","2021-04-20 10:50:06"
"4639","stupidemotrash","SWIMM SWIM SWIMMMM","2021-04-20 10:50:06"
"4640","mondergang","LESGOOOOOOOOOOOO","2021-04-20 10:50:06"
"4641","cashflow125","OMGGGG","2021-04-20 10:50:06"
"4642","dadjackz","Swimmm for your dear life","2021-04-20 10:50:06"
"4643","whyyangiee","THATS SO FAR FROMTHE CAR","2021-04-20 10:50:07"
"4644","zeroinn","I THINK JESUS CAN'T SWIM HE'LL JUST WALK","2021-04-20 10:50:07"
"4645","lauraaaj","sykS sykS sykS sykS sykS","2021-04-20 10:50:07"
"4646","luvelyyy","wooooo","2021-04-20 10:50:07"
"4647","nezgoatly","Leading them to the boat","2021-04-20 10:50:07"
"4648","jeizx20","BELIEVERSSSS","2021-04-20 10:50:07"
"4649","mellygo3","Just keep swimming","2021-04-20 10:50:07"
"4650","milliesnb","sykPega sykPega sykPega sykPega","2021-04-20 10:50:07"
"4651","xxxxxhazelxxxxx","sykSip sykSip sykSip sykSip sykSip","2021-04-20 10:50:07"
"4652","manualdon01","OMEGALUL","2021-04-20 10:50:08"
"4653","twiggssss","SWIM","2021-04-20 10:50:08"
"4654","tacticz__","OMG","2021-04-20 10:50:08"
"4655","mitsuchu","LMAOO","2021-04-20 10:50:08"
"4656","solmedina20","SWIM SWIM","2021-04-20 10:50:08"
"4657","leysasin","YOU GOT THIS YUNO","2021-04-20 10:50:09"
"4658","luxliketrash","hahahah","2021-04-20 10:50:09"
"4659","biddyd","JESUS","2021-04-20 10:50:09"
"4660","harukenta","OH GOD","2021-04-20 10:50:09"
"4661","luvelyyy","LMAOOOOOO","2021-04-20 10:50:09"
"4662","slaygine","LMAOAAOOOOOO","2021-04-20 10:50:09"
"4663","xtremegamer6","sykS sykS sykS sykS","2021-04-20 10:50:09"
"4664","yolucia","Lmao!","2021-04-20 10:50:09"
"4665","hikenoaace","KEKW","2021-04-20 10:50:09"
"4666","ra1ndr0p11","oh bingussss","2021-04-20 10:50:09"
"4667","adamdc_","-1","2021-04-20 10:50:09"
"4668","poemforher","LMFAO","2021-04-20 10:50:10"
"4669","oriana_aurora","OH GOD","2021-04-20 10:50:10"
"4670","badaprive","SCREEWSMAMINNGGG","2021-04-20 10:50:10"
"4671","cloud7570","sykHypers sykHypers","2021-04-20 10:50:10"
"4672","a_o49","JESUS SWIMMMMMM","2021-04-20 10:50:10"
"4673","ezrahwylde","OMEGALUL","2021-04-20 10:50:10"
"4674","ellen_needs_to_sleep","sykS sykS sykS sykS sykS sykS sykS sykS sykS","2021-04-20 10:50:10"
"4675","gophersgt","LMFAOOOOOOOO","2021-04-20 10:50:10"
"4676","kongboatnoodle","OH GOD","2021-04-20 10:50:11"
"4677","oheyitsmia","Gooo Yuno!!!!!!","2021-04-20 10:50:11"
"4678","calivero","sykDerp sykDerp sykDerp sykDerp sykDerp sykDerp sykDerp sykDerp","2021-04-20 10:50:11"
"4679","greystarling","OH NO","2021-04-20 10:50:11"
"4680","kyliesakiya","LMFAOO","2021-04-20 10:50:11"
"4681","lactoseintolerant1","-1","2021-04-20 10:50:11"
"4682","annableeh","J E S U S","2021-04-20 10:50:11"
"4683","stellar_cav","-1","2021-04-20 10:50:11"
"4684","sykk2no","<AXDNKAKLNDLKNDWNKWKDNFKNWFNFWLWFNWFNKWF","2021-04-20 10:50:11"
"4685","19king97","KEKW","2021-04-20 10:50:12"
"4686","armyseasonies00","JUST KEEP SWIMMING","2021-04-20 10:50:12"
"4687","ravenrends","hahahahaha","2021-04-20 10:50:12"
"4688","cr8v_lion13","LMAOOOO","2021-04-20 10:50:12"
"4689","dogfobia","-1","2021-04-20 10:50:12"
"4690","chelsinabox","LMSOOOOO","2021-04-20 10:50:12"
"4691","tacticz__","DRIVE","2021-04-20 10:50:12"
"4692","aelita171","sykS sykS sykS","2021-04-20 10:50:12"
"4693","vanekoi","-1 HAHHA","2021-04-20 10:50:12"
"4694","heyimapotatoe","sykS sykS sykS sykS","2021-04-20 10:50:12"
"4695","miss_army20","sykS sykS sykS sykS sykS sykS","2021-04-20 10:50:12"
"4696","kathysusername","YOU GOT THIS hasBuff hasBuff hasBuff hasBuff","2021-04-20 10:50:12"
"4697","haste_invader","-1","2021-04-20 10:50:13"
"4698","hhanji_","LMAO","2021-04-20 10:50:13"
"4699","elenamwhite","-2","2021-04-20 10:50:13"
"4700","newtonsthirdlawofmotion","Pepega Clap","2021-04-20 10:50:13"
"4701","xshirakiin","OMG","2021-04-20 10:50:13"
"4702","gohomeyo","WTF IS GOING ON","2021-04-20 10:50:13"
"4703","andythagiant","-1","2021-04-20 10:50:13"
"4704","co_lin","JUST GO","2021-04-20 10:50:13"
"4705","lawraaa23","LETSSSS GOOOOOO","2021-04-20 10:50:13"
"4706","cinnamonnngirl","uh oh","2021-04-20 10:50:13"
"4707","dezzie00","Oh god","2021-04-20 10:50:13"
"4708","bbydamie","LMAOOOOO","2021-04-20 10:50:14"
"4709","slaygine","KEKW KEKW KEKW","2021-04-20 10:50:14"
"4710","haw2991","LOL","2021-04-20 10:50:14"
"4711","wurldpeas","LMAOOOOOOOOOOOOO","2021-04-20 10:50:14"
"4712","gophersgt","-1","2021-04-20 10:50:14"
"4713","jeadennotfound","OMEGALUL -1","2021-04-20 10:50:14"
"4714","macaaroniee","-1","2021-04-20 10:50:14"
"4715","iamjkei","LMFAOOOOOOO","2021-04-20 10:50:14"
"4716","erinhagel","HAHAHAHAHAHAHAHAHA","2021-04-20 10:50:14"
"4717","chelsinabox","-1","2021-04-20 10:50:14"
"4718","lizjulian","sykChillin sykChillin sykChillin sykChillin sykChillin sykChillin","2021-04-20 10:50:15"
"4719","banaenae_renee","jesussss swimmm","2021-04-20 10:50:15"
"4720","undreadly","OH MY GOD LMAO","2021-04-20 10:50:15"
"4721","jhoanaa7","OOH NO","2021-04-20 10:50:15"
"4722","twiggssss","WE ARE DUCKS","2021-04-20 10:50:15"
"4723","akumusnightmare","LMAO","2021-04-20 10:50:15"
"4724","scumbagstreamer","-1","2021-04-20 10:50:15"
"4725","pizy1","-1","2021-04-20 10:50:15"
"4726","devilishlyday","sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:50:15"
"4727","echung168","-1","2021-04-20 10:50:15"
"4728","jakeborn29","-1 hahahaha","2021-04-20 10:50:15"
"4729","greystarling","OH GOD","2021-04-20 10:50:16"
"4730","uwu_bugg","LMFAOOOO","2021-04-20 10:50:16"
"4731","julianm0124","-1","2021-04-20 10:50:16"
"4732","dolllhouses","-1","2021-04-20 10:50:16"
"4733","poemforher","GET OUT OF FIRST PERSON LMAO","2021-04-20 10:50:16"
"4734","sheqeen","JESUS","2021-04-20 10:50:16"
"4735","itzh00t","LMAOOOO","2021-04-20 10:50:16"
"4736","sharif2722002","-1","2021-04-20 10:50:16"
"4737","cinnamonnngirl","lmaoo","2021-04-20 10:50:16"
"4738","exoduck1","Jesus swim kekw","2021-04-20 10:50:16"
"4739","wahid_s","-1","2021-04-20 10:50:17"
"4740","azraelreyy","-1","2021-04-20 10:50:17"
"4741","oriana_aurora","OH MY GOOOOD","2021-04-20 10:50:17"
"4742","yureika","OMEGALUL","2021-04-20 10:50:17"
"4743","0912suli","sykHypers sykHypers sykHypers sykHypers","2021-04-20 10:50:17"
"4744","prodipset","gg","2021-04-20 10:50:17"
"4745","challeine","so scuffed","2021-04-20 10:50:18"
"4746","dayvoid","lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10 lys10 sykHypers sykHypers sykHypers sykHypers sykHypers sykHypers","2021-04-20 10:50:18"
"4747","jellygummiez","LMFAOAOAOAO","2021-04-20 10:50:18"
"4748","manualdon01","LMAO","2021-04-20 10:50:18"
"4749","19king97","LMAOOOOOOOOOO","2021-04-20 10:50:18"
"4750","newtonsthirdlawofmotion","Pepega","2021-04-20 10:50:18"
"4751","sykk2no","LOLLLL","2021-04-20 10:50:18"
"4752","oringi25","-1","2021-04-20 10:50:18"
"4753","yoshivee","HELP KDRNFNJDJ","2021-04-20 10:50:18"
"4754","itzh00t","KEKW","2021-04-20 10:50:18"
"4755","yoobay","LMAOOO OMG","2021-04-20 10:50:19"
"4756","kyliesakiya","LMFAOOO","2021-04-20 10:50:19"
"4757","littlebigpinoy24","RIP","2021-04-20 10:50:19"
"4758","devilishlyday","OH NOOOO","2021-04-20 10:50:19"
"4759","adamdc_","LMAOOO","2021-04-20 10:50:19"
"4760","heyimapotatoe","sykS sykS sykS sykS sykS sykS","2021-04-20 10:50:19"
"4761","shadyshaw14","-1","2021-04-20 10:50:19"
"4762","goldiva9","SabaPing","2021-04-20 10:50:19"
"4763","jerrayray","whyyyyy","2021-04-20 10:50:19"
"4764","kaylanilv","BAHAHHAHA","2021-04-20 10:50:19"
"4765","james__145","sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:50:20"
"4766","lactoseintolerant1","LMAOOOOO","2021-04-20 10:50:20"
"4767","hampiter","oh no","2021-04-20 10:50:20"
"4768","uwu_bugg","PLSSSS ""I MEAN""","2021-04-20 10:50:20"
"4769","jerrayray","omg","2021-04-20 10:50:21"
"4770","vanekoi","LMAOOOO","2021-04-20 10:50:21"
"4771","akumusnightmare","LOOOOOL","2021-04-20 10:50:21"
"4772","awkwardandasian","OMG--","2021-04-20 10:50:21"
"4773","elvencasket","LMAOOO","2021-04-20 10:50:21"
"4774","pikachuwu__","LMAO","2021-04-20 10:50:21"
"4775","zawarudo_420_69","sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:50:21"
"4776","terriyaadams","lol","2021-04-20 10:50:21"
"4777","catkoobi","LMFAOAOAOAOAOAOAOAOAOA","2021-04-20 10:50:21"
"4778","jayleighonline","OMFG","2021-04-20 10:50:21"
"4779","luvelyyy","LMAOOOOOOOOOOOOO","2021-04-20 10:50:22"
"4780","skeletoooor","KEKW","2021-04-20 10:50:22"
"4781","chelsinabox","LMAOOOOOOOO","2021-04-20 10:50:22"
"4782","itzeltami","omggggg","2021-04-20 10:50:22"
"4783","micachan22","OMG","2021-04-20 10:50:22"
"4784","error100100","-1","2021-04-20 10:50:22"
"4785","ironfist185","swim forest swim","2021-04-20 10:50:22"
"4786","koiikuwu","LMAO","2021-04-20 10:50:22"
"4787","aya_yamada16","HAHAHAHHAHAAHAHAHHA","2021-04-20 10:50:22"
"4788","tinyrage420","relax you got this sykHi sykHi sykHi sykHi whipWIN whipWIN whipWIN","2021-04-20 10:50:22"
"4789","yaboiderck","rip","2021-04-20 10:50:23"
"4790","manualdon01","OMEGALUL","2021-04-20 10:50:23"
"4791","bunny_bri","OH JESUS","2021-04-20 10:50:23"
"4792","piggy_porkchop","OMEGALUL","2021-04-20 10:50:23"
"4793","genjoi","KEKW","2021-04-20 10:50:23"
"4794","slugbunny99","AHAAHHAAHA","2021-04-20 10:50:23"
"4795","dennisse2319","F FOR CENJMATIC","2021-04-20 10:50:23"
"4796","sykk2no","NAAXSSCjbSACkJCA","2021-04-20 10:50:23"
"4797","mckenziem00","LMAOOO","2021-04-20 10:50:23"
"4798","briski33","OMG","2021-04-20 10:50:23"
"4799","limegreenmegan","Bahahaha!!","2021-04-20 10:50:23"
"4800","vitality404","LUL","2021-04-20 10:50:24"
"4801","yolucia","HAHAHAHAHA!","2021-04-20 10:50:24"
"4802","hannahbee811","LMAO","2021-04-20 10:50:24"
"4803","goldenfilter","HAHAHAHAHAHA","2021-04-20 10:50:24"
"4804","nediconfetti","LOL","2021-04-20 10:50:24"
"4805","vrovenge","LMFAOAOAOAOA","2021-04-20 10:50:24"
"4806","thenightz078","LMAO","2021-04-20 10:50:24"
"4807","ezrahwylde","HOLY CRAP","2021-04-20 10:50:24"
"4808","yoonghoul","sykS sykS sykS sykS sykS sykS sykS sykS","2021-04-20 10:50:24"
"4809","googie_jjk","F","2021-04-20 10:50:25"
"4810","jesuiskat","-1","2021-04-20 10:50:25"
"4811","america2213777","-1","2021-04-20 10:50:25"
"4812","thehubajoob","this is like, quarter-assed KEKW","2021-04-20 10:50:25"
"4813","jovviii20","OMEGALUL","2021-04-20 10:50:25"
"4814","kowleenyyy","HAHAHAHAAHAHAHAHAHAHAH YUNOOOOOOO","2021-04-20 10:50:25"
"4815","kamisama221","sykLaugh sykLaugh sykLaugh","2021-04-20 10:50:25"
"4816","selena657","OH NO","2021-04-20 10:50:25"
"4817","rosa_rmz","LAMOO","2021-04-20 10:50:25"
"4818","ichigomatcha","SCUFFED LOL","2021-04-20 10:50:25"
"4819","syarahh","swap","2021-04-20 10:50:25"
"4820","siri_mei","OH NO","2021-04-20 10:50:26"
"4821","itsxav","-1","2021-04-20 10:50:26"
"4822","j3balted","KEKW","2021-04-20 10:50:26"
"4823","shiratoriaima","AHAAH","2021-04-20 10:50:26"
"4824","cindyhy","BNOI","2021-04-20 10:50:26"
"4825","jayd_sitzer018","Go YUNO!!! Believee","2021-04-20 10:50:26"
"4826","mireille222","SWAP","2021-04-20 10:50:26"
"4827","echung168","oh jesus this is chaotic","2021-04-20 10:50:26"
"4828","lactoseintolerant1","NOT YUNO DRIVING","2021-04-20 10:50:27"
"4829","the_jkal","YUNO THE GETAWAY DRIVER","2021-04-20 10:50:27"
"4830","slugbunny99","LMFAOOOOOOO","2021-04-20 10:50:27"
"4831","lexalca","-1","2021-04-20 10:50:27"
"4832","erikanicolex","OMFGGGG","2021-04-20 10:50:27"
"4833","tacticz__","OMG OMG","2021-04-20 10:50:27"
"4834","hannahbee811","GO","2021-04-20 10:50:27"
"4835","inkubeus","oh my god....","2021-04-20 10:50:27"
"4836","googie_jjk","-1","2021-04-20 10:50:27"
"4837","kiafromthemoon","Lmaoo","2021-04-20 10:50:27"
"4838","luvelyyy","HHAHAHAHAHAHAHAH","2021-04-20 10:50:27"
"4839","goldiva9","MorphinTime SabaPing","2021-04-20 10:50:28"
"4840","oriana_aurora","OHHHH MY GODDDD","2021-04-20 10:50:28"
"4841","manualdon01","KEKW","2021-04-20 10:50:28"
"4842","issabellee","LOL","2021-04-20 10:50:28"
"4843","badaprive","PANIC","2021-04-20 10:50:28"
"4844","anonymousfish08","LMAOOOOO","2021-04-20 10:50:28"
"4845","umuhani","OMGGGG","2021-04-20 10:50:28"
"4846","yayleen18","OH GOD","2021-04-20 10:50:28"
"4847","mitsuchu","OH NOOO","2021-04-20 10:50:28"
"4848","stupidemotrash","????????????????","2021-04-20 10:50:28"
"4849","saltyviolin","OMFG","2021-04-20 10:50:29"
"4850","contexts_","half baked 100%","2021-04-20 10:50:29"
"4851","hobiandhis7boyfriends","NOICE","2021-04-20 10:50:29"
"4852","biue_feather","sykS sykS sykS sykS","2021-04-20 10:50:29"
"4853","heyimapotatoe","sykS sykS sykS sykS sykS sykS sykS","2021-04-20 10:50:29"
"4854","kelvinkasey","sykHappy sykHappy sykHappy sykHappy sykHappy","2021-04-20 10:50:29"
"4855","co_lin","GO YUNOOOO sykHypers","2021-04-20 10:50:29"
"4856","hobiibee","OHGOD","2021-04-20 10:50:29"
"4857","frogsgoboo","control!!!1","2021-04-20 10:50:29"
"4858","methepotato_queen","LMAO","2021-04-20 10:50:29"
"4859","callmecxsmiclive","-1","2021-04-20 10:50:29"
"4860","cindyhy","-1","2021-04-20 10:50:29"
"4861","cr8v_lion13","OMEGALUL SHEESH OMEGALUL shoot OMEGALUL OMEGALUL OMEGALUL OMEGALUL OMEGALUL OMEGALUL OMEGALUL OMEGALUL","2021-04-20 10:50:29"
"4862","dr_owe","LMAO","2021-04-20 10:50:29"
"4863","radiosilence96","OOHHHH GGOOSSHHHH","2021-04-20 10:50:29"
"4864","pharahmax","SWAP","2021-04-20 10:50:29"
"4865","jayleighonline","SCUFFED","2021-04-20 10:50:29"
"4866","itzh00t","OMGGG","2021-04-20 10:50:29"
"4867","sunshinesmash8","lmaoooooo","2021-04-20 10:50:29"
"4868","tannab98","PLZZZZ","2021-04-20 10:50:29"
"4869","madilehto","-1","2021-04-20 10:50:29"
"4870","bunbaodinner","this isn't going to end well","2021-04-20 10:50:30"
"4871","dolllhouses","SWAP","2021-04-20 10:50:30"
"4872","bobbymanacles","LMAOOOOOO","2021-04-20 10:50:30"
"4873","akumusnightmare","LMAOOOOOOOOOOO","2021-04-20 10:50:30"
"4874","jerry_abo","OH NO","2021-04-20 10:50:30"
"4875","chelsinabox","LMAOOOOOOOOOO","2021-04-20 10:50:30"
"4876","grinreeferz","sykHypers sykHypers sykHypers","2021-04-20 10:50:30"
"4877","adventurexxtime","gogogogo","2021-04-20 10:50:30"
"4878","undreadly","OH GOD","2021-04-20 10:50:30"
"4879","joonsic","LMFAOOOO","2021-04-20 10:50:30"
"4880","brendameji05","OMG","2021-04-20 10:50:30"
"4881","jenncg","sykS sykS","2021-04-20 10:50:31"
"4882","divacandii","lmao!!!!!!!!!!","2021-04-20 10:50:31"
"4883","siccaro","OH GOD","2021-04-20 10:50:31"
"4884","breanawest","pepeMeltdown pepeMeltdown pepeMeltdown","2021-04-20 10:50:31"
"4885","stinkydograt","oh no","2021-04-20 10:50:31"
"4886","manualdon01","OH N O","2021-04-20 10:50:31"
"4887","hobiibee","OH GOD","2021-04-20 10:50:31"
"4888","siri_mei","NONONONONONONON","2021-04-20 10:50:31"
"4889","syarahh","SWAP","2021-04-20 10:50:31"
"4890","bbydamie","YUNO DRIVE","2021-04-20 10:50:31"
"4891","sandrastephanie","Omg","2021-04-20 10:50:31"
"4892","kongboatnoodle","OH JESUS","2021-04-20 10:50:31"
"4893","redmagneticserpent","GO GO GO","2021-04-20 10:50:31"
"4894","yaboiderck","he drivin rip","2021-04-20 10:50:32"
"4895","naye999","-1","2021-04-20 10:50:32"
"4896","bunnygirljacks","whipSENDIT whipSENDIT whipSENDIT whipSENDIT whipSENDIT whipSENDIT whipSENDIT","2021-04-20 10:50:32"
"4897","kaylanilv","OH JSESUS","2021-04-20 10:50:32"
"4898","bysune","OH GOD","2021-04-20 10:50:32"
"4899","awkwardandasian","LMAOOOO","2021-04-20 10:50:32"
"4900","yeahdotheboogiewoogie","NOOOOO LMAOOOO","2021-04-20 10:50:32"
"4901","kencanaa","HAHQHAHAHAHHAHAAA","2021-04-20 10:50:32"
"4902","madilehto","OH GOD","2021-04-20 10:50:32"
"4903","chelsinabox","PLZ","2021-04-20 10:50:32"
"4904","mireille222","OH GOD","2021-04-20 10:50:32"
"4905","guillermoo0","-2","2021-04-20 10:50:32"
"4906","pink14lemonade","omgg yunooo","2021-04-20 10:50:32"
"4907","franciszxc09","HOLY JESUS","2021-04-20 10:50:33"
"4908","butterflyharlot","-1","2021-04-20 10:50:33"
"4909","luxliketrash","dear lord","2021-04-20 10:50:33"
